cycle_id,process_step,start_time,end_time,duration_minutes
280,Assembly,2023-01-01 08:54:00,2023-01-01 09:10:00,16.0
280,Quality Check,2023-01-01 09:10:00,2023-01-01 09:22:00,12.0
280,Packaging,2023-01-01 09:22:00,2023-01-01 09:33:00,11.0
280,Dispatch,2023-01-01 09:33:00,2023-01-01 09:47:00,14.0
281,Assembly,2023-01-01 08:51:00,2023-01-01 09:12:00,21.0
281,Quality Check,2023-01-01 09:12:00,2023-01-01 09:28:00,16.0
281,Packaging,2023-01-01 09:28:00,2023-01-01 09:42:00,14.0
281,Dispatch,2023-01-01 09:42:00,2023-01-01 09:58:00,16.0
282,Assembly,2023-01-01 08:35:00,2023-01-01 08:50:00,15.0
282,Quality Check,2023-01-01 08:50:00,2023-01-01 09:28:00,38.0
282,Packaging,2023-01-01 09:28:00,2023-01-01 09:43:00,15.0
282,Dispatch,2023-01-01 09:43:00,2023-01-01 09:57:00,14.0
283,Assembly,2023-01-01 08:39:00,2023-01-01 09:08:00,29.0
283,Quality Check,2023-01-01 09:08:00,2023-01-01 09:40:00,32.0
283,Packaging,2023-01-01 09:40:00,2023-01-01 09:52:00,12.0
283,Dispatch,2023-01-01 09:52:00,2023-01-01 10:07:00,15.0
284,Assembly,2023-01-01 08:11:00,2023-01-01 08:28:00,17.0
284,Quality Check,2023-01-01 08:28:00,2023-01-01 08:59:00,31.0
284,Packaging,2023-01-01 08:59:00,2023-01-01 09:25:00,26.0
284,Dispatch,2023-01-01 09:25:00,2023-01-01 09:36:00,11.0
285,Assembly,2023-01-01 08:34:00,2023-01-01 08:58:00,24.0
285,Quality Check,2023-01-01 08:58:00,2023-01-01 09:20:00,22.0
285,Packaging,2023-01-01 09:20:00,2023-01-01 09:49:00,29.0
285,Dispatch,2023-01-01 09:49:00,2023-01-01 09:59:00,10.0
286,Assembly,2023-01-01 08:09:00,2023-01-01 08:22:00,13.0
286,Quality Check,2023-01-01 08:22:00,2023-01-01 08:49:00,27.0
286,Packaging,2023-01-01 08:49:00,2023-01-01 09:10:00,21.0
286,Dispatch,2023-01-01 09:10:00,2023-01-01 09:28:00,18.0
287,Assembly,2023-01-01 08:00:00,2023-01-01 08:24:00,24.0
287,Quality Check,2023-01-01 08:24:00,2023-01-01 08:49:00,25.0
287,Packaging,2023-01-01 08:49:00,2023-01-01 09:17:00,28.0
287,Dispatch,2023-01-01 09:17:00,2023-01-01 09:37:00,20.0
288,Assembly,2023-01-01 08:45:00,2023-01-01 09:08:00,23.0
288,Quality Check,2023-01-01 09:08:00,2023-01-01 09:49:00,41.0
288,Packaging,2023-01-01 09:49:00,2023-01-01 10:04:00,15.0
288,Dispatch,2023-01-01 10:04:00,2023-01-01 10:24:00,20.0
289,Assembly,2023-01-01 08:29:00,2023-01-01 08:43:00,14.0
289,Quality Check,2023-01-01 08:43:00,2023-01-01 09:10:00,27.0
289,Packaging,2023-01-01 09:10:00,2023-01-01 09:28:00,18.0
289,Dispatch,2023-01-01 09:28:00,2023-01-01 09:48:00,20.0
290,Assembly,2023-01-01 08:08:00,2023-01-01 08:28:00,20.0
290,Quality Check,2023-01-01 08:28:00,2023-01-01 08:38:00,10.0
290,Packaging,2023-01-01 08:38:00,2023-01-01 08:52:00,14.0
290,Dispatch,2023-01-01 08:52:00,2023-01-01 09:05:00,13.0
291,Assembly,2023-01-01 08:50:00,2023-01-01 09:01:00,11.0
291,Quality Check,2023-01-01 09:01:00,2023-01-01 09:18:00,17.0
291,Packaging,2023-01-01 09:18:00,2023-01-01 09:45:00,27.0
291,Dispatch,2023-01-01 09:45:00,2023-01-01 09:57:00,12.0
292,Assembly,2023-01-01 08:28:00,2023-01-01 08:46:00,18.0
292,Quality Check,2023-01-01 08:46:00,2023-01-01 09:06:00,20.0
292,Packaging,2023-01-01 09:06:00,2023-01-01 09:25:00,19.0
292,Dispatch,2023-01-01 09:25:00,2023-01-01 09:46:00,21.0
293,Assembly,2023-01-01 08:50:00,2023-01-01 09:15:00,25.0
293,Quality Check,2023-01-01 09:15:00,2023-01-01 09:39:00,24.0
293,Packaging,2023-01-01 09:39:00,2023-01-01 09:55:00,16.0
293,Dispatch,2023-01-01 09:55:00,2023-01-01 10:08:00,13.0
294,Assembly,2023-01-01 08:13:00,2023-01-01 08:30:00,17.0
294,Quality Check,2023-01-01 08:30:00,2023-01-01 08:57:00,27.0
294,Packaging,2023-01-01 08:57:00,2023-01-01 09:12:00,15.0
294,Dispatch,2023-01-01 09:12:00,2023-01-01 09:27:00,15.0
295,Assembly,2023-01-01 08:28:00,2023-01-01 08:38:00,10.0
295,Quality Check,2023-01-01 08:38:00,2023-01-01 08:49:00,11.0
295,Packaging,2023-01-01 08:49:00,2023-01-01 09:02:00,13.0
295,Dispatch,2023-01-01 09:02:00,2023-01-01 09:16:00,14.0
296,Assembly,2023-01-01 08:57:00,2023-01-01 09:11:00,14.0
296,Quality Check,2023-01-01 09:11:00,2023-01-01 09:47:00,36.0
296,Packaging,2023-01-01 09:47:00,2023-01-01 10:04:00,17.0
296,Dispatch,2023-01-01 10:04:00,2023-01-01 10:19:00,15.0
297,Assembly,2023-01-01 08:39:00,2023-01-01 08:55:00,16.0
297,Quality Check,2023-01-01 08:55:00,2023-01-01 09:19:00,24.0
297,Packaging,2023-01-01 09:19:00,2023-01-01 09:43:00,24.0
297,Dispatch,2023-01-01 09:43:00,2023-01-01 09:56:00,13.0
298,Assembly,2023-01-01 08:43:00,2023-01-01 09:05:00,22.0
298,Quality Check,2023-01-01 09:05:00,2023-01-01 09:30:00,25.0
298,Packaging,2023-01-01 09:30:00,2023-01-01 09:42:00,12.0
298,Dispatch,2023-01-01 09:42:00,2023-01-01 09:55:00,13.0
299,Assembly,2023-01-01 08:23:00,2023-01-01 08:46:00,23.0
299,Quality Check,2023-01-01 08:46:00,2023-01-01 09:17:00,31.0
299,Packaging,2023-01-01 09:17:00,2023-01-01 09:39:00,22.0
299,Dispatch,2023-01-01 09:39:00,2023-01-01 09:53:00,14.0
300,Assembly,2023-01-01 08:30:00,2023-01-01 08:54:00,24.0
300,Quality Check,2023-01-01 08:54:00,2023-01-01 09:19:00,25.0
300,Packaging,2023-01-01 09:19:00,2023-01-01 09:31:00,12.0
300,Dispatch,2023-01-01 09:31:00,2023-01-01 09:54:00,23.0
301,Assembly,2023-01-01 08:22:00,2023-01-01 08:48:00,26.0
301,Quality Check,2023-01-01 08:48:00,2023-01-01 09:10:00,22.0
301,Packaging,2023-01-01 09:10:00,2023-01-01 09:39:00,29.0
301,Dispatch,2023-01-01 09:39:00,2023-01-01 10:03:00,24.0
302,Assembly,2023-01-01 08:15:00,2023-01-01 08:37:00,22.0
302,Quality Check,2023-01-01 08:37:00,2023-01-01 09:09:00,32.0
302,Packaging,2023-01-01 09:09:00,2023-01-01 09:20:00,11.0
302,Dispatch,2023-01-01 09:20:00,2023-01-01 09:45:00,25.0
303,Assembly,2023-01-01 08:34:00,2023-01-01 08:57:00,23.0
303,Quality Check,2023-01-01 08:57:00,2023-01-01 09:29:00,32.0
303,Packaging,2023-01-01 09:29:00,2023-01-01 09:58:00,29.0
303,Dispatch,2023-01-01 09:58:00,2023-01-01 10:18:00,20.0
304,Assembly,2023-01-01 08:10:00,2023-01-01 08:33:00,23.0
304,Quality Check,2023-01-01 08:33:00,2023-01-01 08:56:00,23.0
304,Packaging,2023-01-01 08:56:00,2023-01-01 09:13:00,17.0
304,Dispatch,2023-01-01 09:13:00,2023-01-01 09:32:00,19.0
305,Assembly,2023-01-01 08:01:00,2023-01-01 08:12:00,11.0
305,Quality Check,2023-01-01 08:12:00,2023-01-01 08:24:00,12.0
305,Packaging,2023-01-01 08:24:00,2023-01-01 08:36:00,12.0
305,Dispatch,2023-01-01 08:36:00,2023-01-01 09:02:00,26.0
306,Assembly,2023-01-01 08:37:00,2023-01-01 09:03:00,26.0
306,Quality Check,2023-01-01 09:03:00,2023-01-01 09:25:00,22.0
306,Packaging,2023-01-01 09:25:00,2023-01-01 09:53:00,28.0
306,Dispatch,2023-01-01 09:53:00,2023-01-01 10:12:00,19.0
307,Assembly,2023-01-01 08:58:00,2023-01-01 09:22:00,24.0
307,Quality Check,2023-01-01 09:22:00,2023-01-01 10:02:00,40.0
307,Packaging,2023-01-01 10:02:00,2023-01-01 10:21:00,19.0
307,Dispatch,2023-01-01 10:21:00,2023-01-01 10:35:00,14.0
308,Assembly,2023-01-01 08:14:00,2023-01-01 08:39:00,25.0
308,Quality Check,2023-01-01 08:39:00,2023-01-01 08:59:00,20.0
308,Packaging,2023-01-01 08:59:00,2023-01-01 09:23:00,24.0
308,Dispatch,2023-01-01 09:23:00,2023-01-01 09:46:00,23.0
309,Assembly,2023-01-01 08:47:00,2023-01-01 09:16:00,29.0
309,Quality Check,2023-01-01 09:16:00,2023-01-01 09:29:00,13.0
309,Packaging,2023-01-01 09:29:00,2023-01-01 09:50:00,21.0
309,Dispatch,2023-01-01 09:50:00,2023-01-01 10:09:00,19.0
310,Assembly,2023-01-01 08:23:00,2023-01-01 08:48:00,25.0
310,Quality Check,2023-01-01 08:48:00,2023-01-01 09:15:00,27.0
310,Packaging,2023-01-01 09:15:00,2023-01-01 09:44:00,29.0
310,Dispatch,2023-01-01 09:44:00,2023-01-01 10:04:00,20.0
311,Assembly,2023-01-01 08:15:00,2023-01-01 08:34:00,19.0
311,Quality Check,2023-01-01 08:34:00,2023-01-01 08:56:00,22.0
311,Packaging,2023-01-01 08:56:00,2023-01-01 09:24:00,28.0
311,Dispatch,2023-01-01 09:24:00,2023-01-01 09:37:00,13.0
312,Assembly,2023-01-01 08:13:00,2023-01-01 08:38:00,25.0
312,Quality Check,2023-01-01 08:38:00,2023-01-01 08:56:00,18.0
312,Packaging,2023-01-01 08:56:00,2023-01-01 09:21:00,25.0
312,Dispatch,2023-01-01 09:21:00,2023-01-01 09:38:00,17.0
313,Assembly,2023-01-01 08:58:00,2023-01-01 09:14:00,16.0
313,Quality Check,2023-01-01 09:14:00,2023-01-01 10:00:00,46.0
313,Packaging,2023-01-01 10:00:00,2023-01-01 10:25:00,25.0
313,Dispatch,2023-01-01 10:25:00,2023-01-01 10:50:00,25.0
314,Assembly,2023-01-01 08:27:00,2023-01-01 08:40:00,13.0
314,Quality Check,2023-01-01 08:40:00,2023-01-01 08:58:00,18.0
314,Packaging,2023-01-01 08:58:00,2023-01-01 09:25:00,27.0
314,Dispatch,2023-01-01 09:25:00,2023-01-01 09:45:00,20.0
315,Assembly,2023-01-01 08:20:00,2023-01-01 08:31:00,11.0
315,Quality Check,2023-01-01 08:31:00,2023-01-01 08:47:00,16.0
315,Packaging,2023-01-01 08:47:00,2023-01-01 09:13:00,26.0
315,Dispatch,2023-01-01 09:13:00,2023-01-01 09:27:00,14.0
316,Assembly,2023-01-01 08:58:00,2023-01-01 09:21:00,23.0
316,Quality Check,2023-01-01 09:21:00,2023-01-01 09:48:00,27.0
316,Packaging,2023-01-01 09:48:00,2023-01-01 10:13:00,25.0
316,Dispatch,2023-01-01 10:13:00,2023-01-01 10:33:00,20.0
317,Assembly,2023-01-01 08:42:00,2023-01-01 09:02:00,20.0
317,Quality Check,2023-01-01 09:02:00,2023-01-01 09:23:00,21.0
317,Packaging,2023-01-01 09:23:00,2023-01-01 09:44:00,21.0
317,Dispatch,2023-01-01 09:44:00,2023-01-01 10:02:00,18.0
318,Assembly,2023-01-01 08:44:00,2023-01-01 09:05:00,21.0
318,Quality Check,2023-01-01 09:05:00,2023-01-01 09:25:00,20.0
318,Packaging,2023-01-01 09:25:00,2023-01-01 09:50:00,25.0
318,Dispatch,2023-01-01 09:50:00,2023-01-01 10:14:00,24.0
319,Assembly,2023-01-01 08:02:00,2023-01-01 08:20:00,18.0
319,Quality Check,2023-01-01 08:20:00,2023-01-01 08:43:00,23.0
319,Packaging,2023-01-01 08:43:00,2023-01-01 08:58:00,15.0
319,Dispatch,2023-01-01 08:58:00,2023-01-01 09:10:00,12.0
320,Assembly,2023-01-01 08:55:00,2023-01-01 09:23:00,28.0
320,Quality Check,2023-01-01 09:23:00,2023-01-01 09:45:00,22.0
320,Packaging,2023-01-01 09:45:00,2023-01-01 09:55:00,10.0
320,Dispatch,2023-01-01 09:55:00,2023-01-01 10:22:00,27.0
321,Assembly,2023-01-01 08:59:00,2023-01-01 09:11:00,12.0
321,Quality Check,2023-01-01 09:11:00,2023-01-01 09:44:00,33.0
321,Packaging,2023-01-01 09:44:00,2023-01-01 10:10:00,26.0
321,Dispatch,2023-01-01 10:10:00,2023-01-01 10:35:00,25.0
322,Assembly,2023-01-01 08:48:00,2023-01-01 09:04:00,16.0
322,Quality Check,2023-01-01 09:04:00,2023-01-01 09:19:00,15.0
322,Packaging,2023-01-01 09:19:00,2023-01-01 09:37:00,18.0
322,Dispatch,2023-01-01 09:37:00,2023-01-01 10:05:00,28.0
323,Assembly,2023-01-01 08:45:00,2023-01-01 09:09:00,24.0
323,Quality Check,2023-01-01 09:09:00,2023-01-01 09:34:00,25.0
323,Packaging,2023-01-01 09:34:00,2023-01-01 09:45:00,11.0
323,Dispatch,2023-01-01 09:45:00,2023-01-01 10:00:00,15.0
324,Assembly,2023-01-01 08:39:00,2023-01-01 08:59:00,20.0
324,Quality Check,2023-01-01 08:59:00,2023-01-01 09:14:00,15.0
324,Packaging,2023-01-01 09:14:00,2023-01-01 09:42:00,28.0
324,Dispatch,2023-01-01 09:42:00,2023-01-01 10:04:00,22.0
325,Assembly,2023-01-01 08:05:00,2023-01-01 08:24:00,19.0
325,Quality Check,2023-01-01 08:24:00,2023-01-01 08:47:00,23.0
325,Packaging,2023-01-01 08:47:00,2023-01-01 09:15:00,28.0
325,Dispatch,2023-01-01 09:15:00,2023-01-01 09:30:00,15.0
326,Assembly,2023-01-01 08:41:00,2023-01-01 08:53:00,12.0
326,Quality Check,2023-01-01 08:53:00,2023-01-01 09:08:00,15.0
326,Packaging,2023-01-01 09:08:00,2023-01-01 09:27:00,19.0
326,Dispatch,2023-01-01 09:27:00,2023-01-01 09:41:00,14.0
327,Assembly,2023-01-01 08:37:00,2023-01-01 09:01:00,24.0
327,Quality Check,2023-01-01 09:01:00,2023-01-01 09:24:00,23.0
327,Packaging,2023-01-01 09:24:00,2023-01-01 09:38:00,14.0
327,Dispatch,2023-01-01 09:38:00,2023-01-01 10:01:00,23.0
328,Assembly,2023-01-01 08:25:00,2023-01-01 08:46:00,21.0
328,Quality Check,2023-01-01 08:46:00,2023-01-01 09:15:00,29.0
328,Packaging,2023-01-01 09:15:00,2023-01-01 09:25:00,10.0
328,Dispatch,2023-01-01 09:25:00,2023-01-01 09:44:00,19.0
329,Assembly,2023-01-01 08:06:00,2023-01-01 08:24:00,18.0
329,Quality Check,2023-01-01 08:24:00,2023-01-01 08:42:00,18.0
329,Packaging,2023-01-01 08:42:00,2023-01-01 08:52:00,10.0
329,Dispatch,2023-01-01 08:52:00,2023-01-01 09:14:00,22.0
330,Assembly,2023-01-01 08:16:00,2023-01-01 08:31:00,15.0
330,Quality Check,2023-01-01 08:31:00,2023-01-01 08:44:00,13.0
330,Packaging,2023-01-01 08:44:00,2023-01-01 09:00:00,16.0
330,Dispatch,2023-01-01 09:00:00,2023-01-01 09:19:00,19.0
331,Assembly,2023-01-01 08:08:00,2023-01-01 08:24:00,16.0
331,Quality Check,2023-01-01 08:24:00,2023-01-01 08:53:00,29.0
331,Packaging,2023-01-01 08:53:00,2023-01-01 09:13:00,20.0
331,Dispatch,2023-01-01 09:13:00,2023-01-01 09:34:00,21.0
332,Assembly,2023-01-01 08:51:00,2023-01-01 09:15:00,24.0
332,Quality Check,2023-01-01 09:15:00,2023-01-01 09:35:00,20.0
332,Packaging,2023-01-01 09:35:00,2023-01-01 10:02:00,27.0
332,Dispatch,2023-01-01 10:02:00,2023-01-01 10:30:00,28.0
333,Assembly,2023-01-01 08:20:00,2023-01-01 08:37:00,17.0
333,Quality Check,2023-01-01 08:37:00,2023-01-01 09:05:00,28.0
333,Packaging,2023-01-01 09:05:00,2023-01-01 09:24:00,19.0
333,Dispatch,2023-01-01 09:24:00,2023-01-01 09:35:00,11.0
334,Assembly,2023-01-01 08:34:00,2023-01-01 08:47:00,13.0
334,Quality Check,2023-01-01 08:47:00,2023-01-01 09:13:00,26.0
334,Packaging,2023-01-01 09:13:00,2023-01-01 09:27:00,14.0
334,Dispatch,2023-01-01 09:27:00,2023-01-01 09:37:00,10.0
335,Assembly,2023-01-01 08:43:00,2023-01-01 09:00:00,17.0
335,Quality Check,2023-01-01 09:00:00,2023-01-01 09:44:00,44.0
335,Packaging,2023-01-01 09:44:00,2023-01-01 10:00:00,16.0
335,Dispatch,2023-01-01 10:00:00,2023-01-01 10:22:00,22.0
336,Assembly,2023-01-01 08:57:00,2023-01-01 09:10:00,13.0
336,Quality Check,2023-01-01 09:10:00,2023-01-01 09:46:00,36.0
336,Packaging,2023-01-01 09:46:00,2023-01-01 10:05:00,19.0
336,Dispatch,2023-01-01 10:05:00,2023-01-01 10:23:00,18.0
337,Assembly,2023-01-01 08:22:00,2023-01-01 08:48:00,26.0
337,Quality Check,2023-01-01 08:48:00,2023-01-01 09:05:00,17.0
337,Packaging,2023-01-01 09:05:00,2023-01-01 09:18:00,13.0
337,Dispatch,2023-01-01 09:18:00,2023-01-01 09:39:00,21.0
338,Assembly,2023-01-01 08:35:00,2023-01-01 09:04:00,29.0
338,Quality Check,2023-01-01 09:04:00,2023-01-01 09:24:00,20.0
338,Packaging,2023-01-01 09:24:00,2023-01-01 09:37:00,13.0
338,Dispatch,2023-01-01 09:37:00,2023-01-01 09:54:00,17.0
339,Assembly,2023-01-01 08:53:00,2023-01-01 09:12:00,19.0
339,Quality Check,2023-01-01 09:12:00,2023-01-01 09:33:00,21.0
339,Packaging,2023-01-01 09:33:00,2023-01-01 09:54:00,21.0
339,Dispatch,2023-01-01 09:54:00,2023-01-01 10:16:00,22.0
340,Assembly,2023-01-01 08:47:00,2023-01-01 09:03:00,16.0
340,Quality Check,2023-01-01 09:03:00,2023-01-01 09:43:00,40.0
340,Packaging,2023-01-01 09:43:00,2023-01-01 10:08:00,25.0
340,Dispatch,2023-01-01 10:08:00,2023-01-01 10:32:00,24.0
341,Assembly,2023-01-01 08:11:00,2023-01-01 08:33:00,22.0
341,Quality Check,2023-01-01 08:33:00,2023-01-01 09:10:00,37.0
341,Packaging,2023-01-01 09:10:00,2023-01-01 09:28:00,18.0
341,Dispatch,2023-01-01 09:28:00,2023-01-01 09:52:00,24.0
342,Assembly,2023-01-01 08:08:00,2023-01-01 08:30:00,22.0
342,Quality Check,2023-01-01 08:30:00,2023-01-01 08:50:00,20.0
342,Packaging,2023-01-01 08:50:00,2023-01-01 09:12:00,22.0
342,Dispatch,2023-01-01 09:12:00,2023-01-01 09:41:00,29.0
343,Assembly,2023-01-01 08:50:00,2023-01-01 09:11:00,21.0
343,Quality Check,2023-01-01 09:11:00,2023-01-01 09:29:00,18.0
343,Packaging,2023-01-01 09:29:00,2023-01-01 09:39:00,10.0
343,Dispatch,2023-01-01 09:39:00,2023-01-01 09:57:00,18.0
344,Assembly,2023-01-01 08:04:00,2023-01-01 08:22:00,18.0
344,Quality Check,2023-01-01 08:22:00,2023-01-01 08:34:00,12.0
344,Packaging,2023-01-01 08:34:00,2023-01-01 09:02:00,28.0
344,Dispatch,2023-01-01 09:02:00,2023-01-01 09:27:00,25.0
345,Assembly,2023-01-01 08:09:00,2023-01-01 08:33:00,24.0
345,Quality Check,2023-01-01 08:33:00,2023-01-01 08:52:00,19.0
345,Packaging,2023-01-01 08:52:00,2023-01-01 09:16:00,24.0
345,Dispatch,2023-01-01 09:16:00,2023-01-01 09:43:00,27.0
346,Assembly,2023-01-01 08:17:00,2023-01-01 08:27:00,10.0
346,Quality Check,2023-01-01 08:27:00,2023-01-01 08:48:00,21.0
346,Packaging,2023-01-01 08:48:00,2023-01-01 09:15:00,27.0
346,Dispatch,2023-01-01 09:15:00,2023-01-01 09:30:00,15.0
347,Assembly,2023-01-01 08:00:00,2023-01-01 08:28:00,28.0
347,Quality Check,2023-01-01 08:28:00,2023-01-01 08:56:00,28.0
347,Packaging,2023-01-01 08:56:00,2023-01-01 09:18:00,22.0
347,Dispatch,2023-01-01 09:18:00,2023-01-01 09:45:00,27.0
348,Assembly,2023-01-01 08:24:00,2023-01-01 08:43:00,19.0
348,Quality Check,2023-01-01 08:43:00,2023-01-01 08:56:00,13.0
348,Packaging,2023-01-01 08:56:00,2023-01-01 09:12:00,16.0
348,Dispatch,2023-01-01 09:12:00,2023-01-01 09:35:00,23.0
349,Assembly,2023-01-01 08:44:00,2023-01-01 09:12:00,28.0
349,Quality Check,2023-01-01 09:12:00,2023-01-01 09:43:00,31.0
349,Packaging,2023-01-01 09:43:00,2023-01-01 10:11:00,28.0
349,Dispatch,2023-01-01 10:11:00,2023-01-01 10:32:00,21.0
350,Assembly,2023-01-01 08:11:00,2023-01-01 08:34:00,23.0
350,Quality Check,2023-01-01 08:34:00,2023-01-01 08:47:00,13.0
350,Packaging,2023-01-01 08:47:00,2023-01-01 08:59:00,12.0
350,Dispatch,2023-01-01 08:59:00,2023-01-01 09:10:00,11.0
351,Assembly,2023-01-01 08:31:00,2023-01-01 08:44:00,13.0
351,Quality Check,2023-01-01 08:44:00,2023-01-01 09:22:00,38.0
351,Packaging,2023-01-01 09:22:00,2023-01-01 09:47:00,25.0
351,Dispatch,2023-01-01 09:47:00,2023-01-01 10:04:00,17.0
352,Assembly,2023-01-01 08:12:00,2023-01-01 08:29:00,17.0
352,Quality Check,2023-01-01 08:29:00,2023-01-01 08:55:00,26.0
352,Packaging,2023-01-01 08:55:00,2023-01-01 09:06:00,11.0
352,Dispatch,2023-01-01 09:06:00,2023-01-01 09:32:00,26.0
353,Assembly,2023-01-01 08:32:00,2023-01-01 08:45:00,13.0
353,Quality Check,2023-01-01 08:45:00,2023-01-01 09:18:00,33.0
353,Packaging,2023-01-01 09:18:00,2023-01-01 09:47:00,29.0
353,Dispatch,2023-01-01 09:47:00,2023-01-01 09:57:00,10.0
354,Assembly,2023-01-01 08:13:00,2023-01-01 08:28:00,15.0
354,Quality Check,2023-01-01 08:28:00,2023-01-01 08:49:00,21.0
354,Packaging,2023-01-01 08:49:00,2023-01-01 09:01:00,12.0
354,Dispatch,2023-01-01 09:01:00,2023-01-01 09:28:00,27.0
355,Assembly,2023-01-01 08:39:00,2023-01-01 09:01:00,22.0
355,Quality Check,2023-01-01 09:01:00,2023-01-01 09:14:00,13.0
355,Packaging,2023-01-01 09:14:00,2023-01-01 09:33:00,19.0
355,Dispatch,2023-01-01 09:33:00,2023-01-01 09:57:00,24.0
356,Assembly,2023-01-01 08:27:00,2023-01-01 08:56:00,29.0
356,Quality Check,2023-01-01 08:56:00,2023-01-01 09:21:00,25.0
356,Packaging,2023-01-01 09:21:00,2023-01-01 09:49:00,28.0
356,Dispatch,2023-01-01 09:49:00,2023-01-01 10:11:00,22.0
357,Assembly,2023-01-01 08:18:00,2023-01-01 08:30:00,12.0
357,Quality Check,2023-01-01 08:30:00,2023-01-01 09:04:00,34.0
357,Packaging,2023-01-01 09:04:00,2023-01-01 09:30:00,26.0
357,Dispatch,2023-01-01 09:30:00,2023-01-01 09:43:00,13.0
358,Assembly,2023-01-01 08:25:00,2023-01-01 08:45:00,20.0
358,Quality Check,2023-01-01 08:45:00,2023-01-01 09:00:00,15.0
358,Packaging,2023-01-01 09:00:00,2023-01-01 09:20:00,20.0
358,Dispatch,2023-01-01 09:20:00,2023-01-01 09:40:00,20.0
359,Assembly,2023-01-01 08:10:00,2023-01-01 08:30:00,20.0
359,Quality Check,2023-01-01 08:30:00,2023-01-01 09:08:00,38.0
359,Packaging,2023-01-01 09:08:00,2023-01-01 09:24:00,16.0
359,Dispatch,2023-01-01 09:24:00,2023-01-01 09:35:00,11.0
360,Assembly,2023-01-01 08:55:00,2023-01-01 09:23:00,28.0
360,Quality Check,2023-01-01 09:23:00,2023-01-01 09:47:00,24.0
360,Packaging,2023-01-01 09:47:00,2023-01-01 09:58:00,11.0
360,Dispatch,2023-01-01 09:58:00,2023-01-01 10:21:00,23.0
361,Assembly,2023-01-01 08:45:00,2023-01-01 09:08:00,23.0
361,Quality Check,2023-01-01 09:08:00,2023-01-01 09:37:00,29.0
361,Packaging,2023-01-01 09:37:00,2023-01-01 09:47:00,10.0
361,Dispatch,2023-01-01 09:47:00,2023-01-01 10:10:00,23.0
362,Assembly,2023-01-01 08:17:00,2023-01-01 08:37:00,20.0
362,Quality Check,2023-01-01 08:37:00,2023-01-01 08:52:00,15.0
362,Packaging,2023-01-01 08:52:00,2023-01-01 09:14:00,22.0
362,Dispatch,2023-01-01 09:14:00,2023-01-01 09:27:00,13.0
363,Assembly,2023-01-01 08:54:00,2023-01-01 09:20:00,26.0
363,Quality Check,2023-01-01 09:20:00,2023-01-01 09:44:00,24.0
363,Packaging,2023-01-01 09:44:00,2023-01-01 10:02:00,18.0
363,Dispatch,2023-01-01 10:02:00,2023-01-01 10:27:00,25.0
364,Assembly,2023-01-01 08:39:00,2023-01-01 08:57:00,18.0
364,Quality Check,2023-01-01 08:57:00,2023-01-01 09:18:00,21.0
364,Packaging,2023-01-01 09:18:00,2023-01-01 09:45:00,27.0
364,Dispatch,2023-01-01 09:45:00,2023-01-01 09:56:00,11.0
365,Assembly,2023-01-01 08:37:00,2023-01-01 08:50:00,13.0
365,Quality Check,2023-01-01 08:50:00,2023-01-01 09:18:00,28.0
365,Packaging,2023-01-01 09:18:00,2023-01-01 09:47:00,29.0
365,Dispatch,2023-01-01 09:47:00,2023-01-01 10:14:00,27.0
366,Assembly,2023-01-01 08:16:00,2023-01-01 08:26:00,10.0
366,Quality Check,2023-01-01 08:26:00,2023-01-01 08:55:00,29.0
366,Packaging,2023-01-01 08:55:00,2023-01-01 09:23:00,28.0
366,Dispatch,2023-01-01 09:23:00,2023-01-01 09:46:00,23.0
367,Assembly,2023-01-01 08:11:00,2023-01-01 08:40:00,29.0
367,Quality Check,2023-01-01 08:40:00,2023-01-01 08:56:00,16.0
367,Packaging,2023-01-01 08:56:00,2023-01-01 09:23:00,27.0
367,Dispatch,2023-01-01 09:23:00,2023-01-01 09:42:00,19.0
368,Assembly,2023-01-01 08:56:00,2023-01-01 09:23:00,27.0
368,Quality Check,2023-01-01 09:23:00,2023-01-01 10:01:00,38.0
368,Packaging,2023-01-01 10:01:00,2023-01-01 10:12:00,11.0
368,Dispatch,2023-01-01 10:12:00,2023-01-01 10:23:00,11.0
369,Assembly,2023-01-01 08:40:00,2023-01-01 08:52:00,12.0
369,Quality Check,2023-01-01 08:52:00,2023-01-01 09:15:00,23.0
369,Packaging,2023-01-01 09:15:00,2023-01-01 09:37:00,22.0
369,Dispatch,2023-01-01 09:37:00,2023-01-01 09:53:00,16.0
370,Assembly,2023-01-01 08:32:00,2023-01-01 08:54:00,22.0
370,Quality Check,2023-01-01 08:54:00,2023-01-01 09:12:00,18.0
370,Packaging,2023-01-01 09:12:00,2023-01-01 09:22:00,10.0
370,Dispatch,2023-01-01 09:22:00,2023-01-01 09:51:00,29.0
371,Assembly,2023-01-01 08:05:00,2023-01-01 08:16:00,11.0
371,Quality Check,2023-01-01 08:16:00,2023-01-01 08:38:00,22.0
371,Packaging,2023-01-01 08:38:00,2023-01-01 08:52:00,14.0
371,Dispatch,2023-01-01 08:52:00,2023-01-01 09:13:00,21.0
372,Assembly,2023-01-01 08:38:00,2023-01-01 09:02:00,24.0
372,Quality Check,2023-01-01 09:02:00,2023-01-01 09:42:00,40.0
372,Packaging,2023-01-01 09:42:00,2023-01-01 10:05:00,23.0
372,Dispatch,2023-01-01 10:05:00,2023-01-01 10:34:00,29.0
